Ad_ID,Campaign_Name,Clicks,Impressions,Impressions per conversion,Cost,Leads,Conversions,Conversion Rate,Cost per conversion,Sale_Amount,Ad_Date,Location,Device,Keyword
A1705,data analytics course,150,5275,1318.75,192.7,14,4,0.027,48.175,1170.0,2024-11-27,hydrebad,tablet,data analitics online
A1706,data analytcis course,88,5225,870.8333333333334,202.97,22,6,0.068,33.82833333333333,1128.0,2024-11-13,hyderbad,tablet,online data analytic
A1707,data analytics corse,128,4857,971.4,212.61,14,5,0.039,42.522000000000006,1538.0,2024-11-25,hyderbad,desktop,data analitics online
A1708,data analytcis course,163,5310,590.0,242.76,26,9,0.055,26.973333333333333,1793.0,2024-11-12,hyderabad,mobile,learn data analytics
A1709,data anlytics corse,147,5014,626.75,193.08,12,8,0.054,24.135,1017.0,2024-11-11,hyderabad,tablet,online data analytic
A1710,data anlytics corse,191,5855,1951.6666666666667,196.54,29,3,0.016,65.51333333333334,1085.0,2024-11-21,hyderbad,desktop,data analytics course
A1711,data analytics course,139,5916,986.0,234.46,17,6,0.044,39.07666666666667,1982.0,2024-11-02,hydrebad,desktop,data analytics course
A1712,data analytcis course,115,3952,988.0,229.18,25,4,0.035,57.295,1440.0,2024-11-20,hyderabad,tablet,online data analytic
A1713,data analytics course,123,4208,701.3333333333334,212.92,29,6,0.049,35.486666666666665,1184.0,2024-11-05,hyderbad,desktop,learn data analytics
A1714,data analytics course,121,5517,788.1428571428571,222.14,16,7,0.047,31.73428571428571,1682.0,2024-11-02,hyderabad,tablet,learn data analytics
A1715,data analytcis course,126,5460,546.0,210.83,24,10,0.079,21.083000000000002,1326.0,2024-11-14,hydrebad,tablet,online data analytic
A1716,data analytics corse,110,3159,315.9,197.92,26,10,0.091,19.791999999999998,1608.0,2024-11-18,hydrebad,mobile,data analitics online
A1717,data analytics corse,190,5545,792.1428571428571,223.96,13,7,0.037,31.994285714285716,1344.0,2024-11-14,hyderbad,tablet,analytics for data
A1718,data anlytics corse,148,3668,366.8,245.79,15,10,0.068,24.579,1718.0,2024-11-25,hyderabad,desktop,data analytics course
A1719,data anlytics corse,86,5663,566.3,231.79,19,10,0.116,23.179,1547.0,2024-11-17,hyderabad,mobile,data anaytics training
A1720,data analytics corse,172,3123,446.14285714285717,216.67,15,7,0.047,30.95285714285714,1759.0,2024-11-02,hydrebad,desktop,online data analytic
A1721,data analytics course,143,5638,1409.5,229.41,23,4,0.058,57.3525,1398.0,2024-11-03,hyderbad,desktop,online data analytic
A1722,data analytics course,172,4436,633.7142857142857,232.16,21,7,0.041,33.16571428571429,1050.0,2024-11-27,hyderabad,mobile,learn data analytics
A1723,data analytcis course,138,5555,694.375,188.55,14,8,0.058,23.56875,1593.0,2024-11-24,hydrebad,desktop,data anaytics training
A1724,data analytcis course,132,4972,552.4444444444445,248.45,25,9,0.047,27.605555555555554,1126.0,2024-11-19,hyderabad,tablet,data analitics online
A1725,data analytcis course,174,3231,461.57142857142856,213.9,10,7,0.04,30.557142857142857,1128.0,2024-11-12,hyderabad,mobile,data analytics course
A1726,data analytcis course,154,3461,865.25,235.36,18,4,0.047,58.84,1212.0,2024-11-18,hydrebad,tablet,data analitics online
A1727,data analytcis course,126,3423,380.3333333333333,236.21,25,9,0.071,26.245555555555555,1106.0,2024-11-20,hyderabad,tablet,data anaytics training
A1728,data analytics course,138,4025,575.0,220.96,21,7,0.051,31.565714285714286,1416.0,2024-11-24,hyderabad,tablet,data analitics online
A1729,data analytcis course,193,3800,422.22222222222223,199.76,27,9,0.047,22.195555555555554,1393.0,2024-11-17,hyderabad,mobile,data analytics course
A1730,data analytics course,156,5293,882.1666666666666,210.43,26,6,0.038,35.071666666666665,1449.0,2024-11-28,hydrebad,tablet,data analytics course
A1731,data analytics course,142,3565,713.0,180.39,26,5,0.035,36.077999999999996,1147.0,2024-11-01,hydrebad,tablet,data anaytics training
A1732,data analytcis course,92,4296,429.6,239.12,11,10,0.047,23.912,1169.0,2024-11-02,hyderabad,tablet,data anaytics training
A1733,data analytics course,190,3567,509.57142857142856,249.26,20,7,0.057,35.60857142857143,1517.0,2024-11-26,hyderbad,desktop,data analitics online
A1734,data analytics corse,134,4854,606.75,198.93,21,8,0.06,24.86625,1101.0,2024-11-03,hydrebad,desktop,analytics for data
A1735,data anlytics corse,144,4534,566.75,186.47,29,8,0.056,23.30875,1437.0,2024-11-29,hydrebad,mobile,data analytics course
A1736,data analytics corse,117,4630,578.75,196.66,15,8,0.047,24.5825,1361.0,2024-11-17,hydrebad,desktop,online data analytic
A1737,data analytics corse,160,3448,492.57142857142856,210.38,19,7,0.044,30.054285714285715,1705.0,2024-11-14,hyderbad,desktop,data analytics course
A1738,data analytics corse,146,5297,662.125,198.89,30,8,0.055,24.86125,2000.0,2024-11-02,hyderbad,desktop,data anaytics training
A1739,data analytcis course,175,3818,381.8,190.89,30,10,0.039,19.089,1088.0,2024-11-10,hydrebad,tablet,data analitics online
A1740,data analytcis course,122,4791,1197.75,223.16,12,4,0.033,55.79,1246.0,2024-11-05,hyderbad,tablet,learn data analytics
A1741,data analytcis course,85,3713,742.6,225.74,23,5,0.047,45.148,1867.0,2024-11-24,hydrebad,tablet,data analitics online
A1742,data anlytics corse,167,3634,363.4,202.75,30,10,0.06,20.275,1503.0,2024-11-23,hyderbad,desktop,data anaytics training
A1743,data anlytics corse,158,3025,336.1111111111111,180.5,24,9,0.047,20.055555555555557,1725.0,2024-11-26,hyderabad,tablet,data anaytics training
A1744,data analytics corse,176,5868,1467.0,184.46,20,4,0.023,46.115,1229.0,2024-11-20,hyderabad,desktop,data analytics course
A1745,data anlytics corse,111,3050,435.7142857142857,208.87,10,7,0.063,29.83857142857143,1774.0,2024-11-26,hyderabad,tablet,analytics for data
A1746,data anlytics corse,186,5301,589.0,213.9,14,9,0.047,23.766666666666666,1230.0,2024-11-17,hydrebad,desktop,learn data analytics
A1747,data analytics course,177,3042,760.5,239.64,26,4,0.023,59.91,1646.0,2024-11-20,hyderabad,mobile,data analytics course
A1748,data analytcis course,150,5272,585.7777777777778,239.06,13,9,0.06,26.56222222222222,1232.0,2024-11-01,hyderabad,desktop,online data analytic
A1749,data analytics corse,160,4279,427.9,191.56,22,10,0.039,19.156,1234.0,2024-11-12,hyderbad,mobile,data analytics course
A1750,data analytics course,147,5659,1414.75,188.07,22,4,0.045,47.0175,1796.0,2024-11-25,hyderabad,mobile,analytics for data
A1751,data analytics course,198,4816,1204.0,224.96,21,4,0.042,56.24,1601.0,2024-11-05,hydrebad,mobile,online data analytic
A1752,data anlytics corse,145,3874,387.4,213.9,10,10,0.069,21.39,1153.0,2024-11-30,hyderabad,mobile,data anaytics training
A1753,data analytics corse,94,5221,1740.3333333333333,225.23,17,3,0.036,75.07666666666667,1209.0,2024-11-19,hyderbad,tablet,learn data analytics
A1754,data analytics course,90,5859,1171.8,187.29,17,5,0.056,37.458,1375.0,2024-11-16,hyderbad,mobile,analytics for data
A1755,data anlytics corse,182,5055,631.875,232.64,26,8,0.036,29.08,1815.0,2024-11-10,hyderabad,mobile,data anaytics training
A1756,data anlytics corse,139,4373,874.6,199.32,16,5,0.047,39.864,1150.0,2024-11-02,hyderbad,desktop,data anaytics training
A1757,data analytics course,139,4534,566.75,234.85,11,8,0.047,29.35625,1398.0,2024-11-04,hyderabad,desktop,data anaytics training
A1758,data analytcis course,103,3547,443.375,232.35,11,8,0.078,29.04375,1663.0,2024-11-26,hyderbad,tablet,learn data analytics
A1759,data analytics corse,148,3128,347.55555555555554,197.02,27,9,0.061,21.891111111111112,1214.0,2024-11-12,hyderabad,tablet,data anaytics training
A1760,data anlytics corse,151,5201,520.1,198.56,15,10,0.066,19.856,1716.0,2024-11-05,hydrebad,tablet,data anaytics training
A1761,data analytcis course,148,5510,1377.5,210.42,27,4,0.048,52.605,1352.0,2024-11-06,hydrebad,mobile,learn data analytics
A1762,data anlytics corse,103,5628,703.5,195.6,24,8,0.034,24.45,1065.0,2024-11-09,hyderabad,mobile,analytics for data
A1763,data analytcis course,115,5445,777.8571428571429,183.55,21,7,0.059,26.22142857142857,1721.0,2024-11-07,hyderabad,tablet,data analytics course
A1764,data analytics corse,160,5936,1484.0,239.87,29,4,0.047,59.9675,1320.0,2024-11-24,hyderabad,mobile,analytics for data
A1765,data analytics course,166,5808,726.0,194.79,14,8,0.048,24.34875,1799.0,2024-11-14,hyderabad,tablet,data anaytics training
A1766,data analytcis course,187,3282,468.85714285714283,234.91,10,7,0.041,33.558571428571426,1525.0,2024-11-29,hyderbad,mobile,online data analytic
A1767,data analytics course,172,3334,370.44444444444446,243.12,30,9,0.052,27.013333333333335,1482.0,2024-11-08,hydrebad,mobile,online data analytic
A1768,data analytics course,172,5546,554.6,241.81,24,10,0.058,24.181,1681.0,2024-11-03,hyderabad,desktop,learn data analytics
A1769,data analytcis course,187,5734,716.75,187.44,10,8,0.043,23.43,1183.0,2024-11-23,hyderabad,tablet,analytics for data
A1770,data analytics corse,196,4964,551.5555555555555,249.47,26,9,0.046,27.718888888888888,1996.0,2024-11-19,hyderabad,mobile,learn data analytics
A1771,data analytcis course,131,4774,682.0,240.53,24,7,0.053,34.36142857142857,1482.0,2024-11-09,hyderbad,tablet,data anaytics training
A1772,data analytics corse,103,5244,749.1428571428571,205.9,22,7,0.032,29.414285714285715,1954.0,2024-11-16,hyderabad,mobile,analytics for data
A1773,data analytcis course,114,3064,510.6666666666667,196.01,23,6,0.053,32.66833333333333,1348.0,2024-11-30,hydrebad,mobile,learn data analytics
A1774,data anlytics corse,116,3265,326.5,199.21,24,10,0.086,19.921,1006.0,2024-11-21,hyderbad,mobile,learn data analytics
A1775,data anlytics corse,164,5351,594.5555555555555,217.9,10,9,0.055,24.211111111111112,1431.0,2024-11-12,hydrebad,tablet,online data analytic
A1776,data analytics corse,160,5830,583.0,213.9,15,10,0.062,21.39,1270.0,2024-11-26,hyderabad,mobile,online data analytic
A1777,data anlytics corse,112,4808,686.8571428571429,221.57,17,7,0.062,31.65285714285714,1186.0,2024-11-25,hyderabad,desktop,data analitics online
A1778,data analytics course,87,5506,1101.2,188.77,11,5,0.047,37.754000000000005,1774.0,2024-11-22,hydrebad,mobile,learn data analytics
A1779,data analytcis course,139,4798,479.8,198.45,20,10,0.047,19.845,1937.0,2024-11-14,hyderbad,mobile,data anaytics training
A1780,data anlytics corse,139,5763,1152.6,214.49,15,5,0.045,42.898,1781.0,2024-11-01,hyderbad,desktop,data analitics online
A1781,data analytcis course,193,3271,363.44444444444446,187.76,30,9,0.053,20.862222222222222,1209.0,2024-11-13,hyderabad,tablet,online data analytic
A1782,data analytics course,151,4402,1100.5,248.65,21,4,0.047,62.1625,1722.0,2024-11-19,hyderbad,desktop,data analitics online
A1783,data analytics corse,90,4281,1070.25,216.36,24,4,0.047,54.09,1768.0,2024-11-04,hyderabad,mobile,learn data analytics
A1784,data analytics course,169,4480,448.0,213.9,11,10,0.059,21.39,1769.0,2024-11-28,hyderbad,tablet,online data analytic
A1785,data analytics course,197,4373,485.8888888888889,218.3,18,9,0.059,24.255555555555556,1988.0,2024-11-14,hydrebad,desktop,learn data analytics
A1786,data analytics corse,132,4534,1511.3333333333333,219.44,17,3,0.055,73.14666666666666,1949.0,2024-11-24,hyderabad,desktop,learn data analytics
A1787,data analytics course,96,5503,917.1666666666666,243.51,11,6,0.062,40.585,1687.0,2024-11-02,hydrebad,desktop,data analitics online
A1788,data analytics course,160,4154,692.3333333333334,230.16,15,6,0.047,38.36,1667.0,2024-11-16,hyderbad,mobile,online data analytic
A1789,data anlytics corse,162,5161,737.2857142857143,240.72,16,7,0.047,34.38857142857143,1649.0,2024-11-15,hyderabad,tablet,learn data analytics
A1790,data anlytics corse,171,5517,1103.4,233.86,23,5,0.029,46.772000000000006,1349.0,2024-11-24,hyderabad,tablet,data analytics course
A1791,data analytics corse,110,4161,416.1,204.28,16,10,0.047,20.428,1447.0,2024-11-14,hyderbad,mobile,data analitics online
A1792,data analytics corse,103,5332,1777.3333333333333,243.72,16,3,0.029,81.24,1882.0,2024-11-28,hyderabad,desktop,online data analytic
A1793,data analytcis course,167,3620,452.5,243.81,24,8,0.053,30.47625,1001.0,2024-11-05,hyderabad,desktop,data analytics course
A1794,data analytics course,132,4117,1372.3333333333333,239.04,28,3,0.023,79.67999999999999,1761.0,2024-11-07,hyderbad,mobile,analytics for data
A1795,data anlytics corse,145,5400,1800.0,219.89,29,3,0.047,73.29666666666667,1152.0,2024-11-20,hyderbad,tablet,data analytics course
A1796,data analytcis course,140,5220,652.5,183.39,25,8,0.057,22.92375,1918.0,2024-11-11,hydrebad,desktop,learn data analytics
A1797,data anlytics corse,122,4534,453.4,217.66,25,10,0.053,21.766,1799.0,2024-11-26,hyderbad,tablet,data analitics online
A1798,data analytcis course,87,4081,1020.25,180.63,20,4,0.046,45.1575,1665.0,2024-11-08,hyderabad,tablet,data analitics online
A1799,data analytics course,141,4239,847.8,199.82,15,5,0.035,39.964,1639.0,2024-11-27,hyderbad,mobile,data anaytics training
A1800,data analytics course,157,3367,420.875,248.9,20,8,0.051,31.1125,1470.0,2024-11-30,hydrebad,tablet,data anaytics training
A1801,data analytcis course,95,5721,953.5,208.53,16,6,0.063,34.755,1863.0,2024-11-05,hyderabad,mobile,data analytics course
A1802,data analytics corse,160,5166,738.0,210.21,20,7,0.044,30.03,1850.0,2024-11-21,hyderbad,desktop,data analytics course
A1803,data anlytics corse,133,5430,905.0,217.34,16,6,0.045,36.223333333333336,1199.0,2024-11-14,hyderabad,mobile,data analitics online
A1804,data analytcis course,154,3452,493.14285714285717,215.61,21,7,0.058,30.801428571428573,1631.0,2024-11-02,hydrebad,mobile,analytics for data
A1805,data analytcis course,188,4534,1133.5,220.11,13,4,0.021,55.0275,1262.0,2024-11-29,hydrebad,tablet,data analitics online
A1806,data anlytics corse,186,5073,1268.25,233.58,15,4,0.047,58.395,1965.0,2024-11-04,hyderbad,tablet,online data analytic
A1807,data analytcis course,101,5757,639.6666666666666,249.33,25,9,0.035,27.703333333333333,1129.0,2024-11-01,hyderabad,mobile,learn data analytics
A1808,data analytics course,150,3323,830.75,227.55,14,4,0.027,56.8875,1931.0,2024-11-18,hyderbad,mobile,data analytics course
A1809,data anlytics corse,127,5417,677.125,229.06,26,8,0.063,28.6325,1086.0,2024-11-21,hydrebad,tablet,learn data analytics
A1810,data analytcis course,117,5445,1089.0,213.9,10,5,0.043,42.78,1804.0,2024-11-19,hyderabad,desktop,data analytics course
A1811,data anlytics corse,152,5173,1034.6,230.47,15,5,0.036,46.094,1779.0,2024-11-26,hydrebad,desktop,learn data analytics
A1812,data analytics course,87,3643,520.4285714285714,220.76,27,7,0.047,31.537142857142857,1393.0,2024-11-03,hyderabad,desktop,data analitics online
A1813,data anlytics corse,181,3863,551.8571428571429,180.12,17,7,0.035,25.731428571428573,1892.0,2024-11-28,hyderbad,desktop,data analytics course
A1814,data analytics corse,147,3661,915.25,191.67,17,4,0.027,47.9175,1482.0,2024-11-24,hyderbad,desktop,online data analytic
A1815,data analytcis course,173,5463,1092.6,232.38,17,5,0.029,46.476,1568.0,2024-11-26,hyderabad,desktop,analytics for data
A1816,data analytics corse,123,3459,864.75,211.88,21,4,0.033,52.97,1223.0,2024-11-24,hyderabad,tablet,learn data analytics
A1817,data analytics corse,162,3906,781.2,237.24,13,5,0.033,47.448,1062.0,2024-11-10,hydrebad,desktop,data anaytics training
A1818,data analytcis course,135,4645,663.5714285714286,182.94,12,7,0.047,26.134285714285713,1927.0,2024-11-30,hydrebad,desktop,online data analytic
A1819,data analytics course,169,3317,1105.6666666666667,232.35,29,3,0.049,77.45,1988.0,2024-11-24,hyderabad,mobile,data anaytics training
A1820,data analytcis course,120,3235,808.75,220.67,11,4,0.047,55.1675,1890.0,2024-11-17,hyderabad,mobile,learn data analytics
A1821,data analytcis course,139,4823,964.6,234.73,30,5,0.047,46.946,1361.0,2024-11-25,hyderabad,mobile,data anaytics training
A1822,data anlytics corse,167,4403,1100.75,189.36,25,4,0.03,47.34,1572.0,2024-11-06,hyderabad,desktop,learn data analytics
A1823,data analytics course,101,3530,706.0,184.83,22,5,0.047,36.966,1802.0,2024-11-13,hyderabad,mobile,learn data analytics
A1824,data analytcis course,129,4679,1559.6666666666667,239.21,19,3,0.023,79.73666666666666,1215.0,2024-11-04,hydrebad,mobile,data analitics online
A1825,data analytics course,153,5396,674.5,233.79,13,8,0.047,29.22375,1571.0,2024-11-01,hydrebad,mobile,data anaytics training
A1826,data analytcis course,139,3976,994.0,248.65,16,4,0.047,62.1625,1160.0,2024-11-15,hyderabad,mobile,data anaytics training
A1827,data analytics corse,108,5545,693.125,209.82,11,8,0.074,26.2275,1491.0,2024-11-08,hyderabad,mobile,analytics for data
A1828,data anlytics corse,85,4772,477.2,211.62,15,10,0.118,21.162,1669.0,2024-11-19,hyderbad,mobile,learn data analytics
A1829,data analytics course,109,4941,549.0,242.54,18,9,0.083,26.948888888888888,1278.0,2024-11-11,hyderbad,desktop,data anaytics training
A1830,data analytics corse,119,4369,1092.25,216.29,16,4,0.047,54.0725,1482.0,2024-11-22,hyderbad,tablet,learn data analytics
A1831,data analytics corse,143,5526,690.75,185.94,15,8,0.056,23.2425,1712.0,2024-11-25,hyderabad,desktop,analytics for data
A1832,data analytics corse,161,5302,662.75,184.29,13,8,0.036,23.03625,1703.0,2024-11-30,hyderabad,tablet,learn data analytics
A1833,data analytics course,146,4424,1474.6666666666667,196.88,20,3,0.021,65.62666666666667,1757.0,2024-11-30,hyderabad,tablet,online data analytic
A1834,data analytcis course,82,5971,746.375,235.52,14,8,0.098,29.44,1568.0,2024-11-06,hyderbad,mobile,learn data analytics
A1835,data analytcis course,88,3733,466.625,244.35,12,8,0.091,30.54375,1622.0,2024-11-27,hyderabad,mobile,online data analytic
A1836,data analytcis course,127,4403,629.0,244.3,15,7,0.055,34.9,1832.0,2024-11-22,hyderabad,tablet,data analytics course
A1837,data analytics corse,179,5118,853.0,189.59,15,6,0.034,31.598333333333333,1892.0,2024-11-28,hyderabad,tablet,data analytics course
